sale_id,sale_date,product_id,quantity,price,status,city,customer_id
1789,2025-11-30,2,1,4096,Доставлен,Новосибирск,6475
1790,2025-11-03,3,3,889,Доставлен,Нижний Новгород,2830
1791,2025-11-26,20,1,2616,Доставлен,Москва,4428
1792,2025-11-09,12,3,5511,Отменен,Нижний Новгород,6910
1793,2026-01-03,54,2,1567,Доставлен,Волгоград,5642
1794,2025-10-06,62,2,2426,Отменен,Казань,4659
1795,2025-12-23,3,3,889,Доставлен,Москва,9776
1796,2025-09-07,94,1,3969,Доставлен,Краснодар,8819
1797,2025-11-08,10,1,3580,Доставлен,Екатеринбург,2246
1798,2025-11-01,9,1,694,Возврат,Казань,9553
1799,2025-12-10,4,3,2644,Отменен,Пермь,2165
1800,2025-10-31,12,2,5511,Возврат,Нижний Новгород,8064
1801,2025-09-11,18,1,5679,Доставлен,Екатеринбург,1109
1802,2025-10-10,33,2,770,Доставлен,Самара,9869
1803,2025-10-11,99,2,4465,Доставлен,Воронеж,5324
1804,2025-11-02,9,1,694,Доставлен,Екатеринбург,4538
1805,2025-12-23,46,2,2061,Доставлен,Ростов-на-Дону,3581
1806,2025-12-17,11,1,3409,Доставлен,Красноярск,9407
1807,2026-01-28,19,3,3490,Доставлен,Красноярск,2423
1808,2025-10-04,65,1,5674,Отменен,Пермь,3880
1809,2025-09-11,76,1,1917,Доставлен,Самара,5872
1810,2025-12-24,6,3,4057,Доставлен,Волгоград,1211
1811,2025-08-18,36,1,5577,Отменен,Красноярск,1352
1812,2025-11-21,9,3,694,Доставлен,Красноярск,4373
1813,2025-11-22,18,2,5679,Отменен,Волгоград,6514
1814,2026-01-05,21,1,2757,Доставлен,Пермь,1762
1815,2025-12-27,4,1,2644,Доставлен,Пермь,9144
1816,2026-01-17,7,2,4629,Отменен,Воронеж,3422
1817,2025-11-25,2,1,4096,Доставлен,Краснодар,4884
1818,2026-01-02,20,2,2616,Доставлен,Нижний Новгород,7241
1819,2026-01-08,18,1,5679,Доставлен,Екатеринбург,7797
1820,2025-11-12,1,3,4743,Доставлен,Ростов-на-Дону,1254
1821,2025-12-02,57,3,1833,Доставлен,Казань,9568
1822,2025-10-15,24,3,4870,Доставлен,Санкт-Петербург,9159
1823,2025-11-25,4,3,2644,Доставлен,Москва,1369
1824,2025-11-08,42,1,3993,Возврат,Санкт-Петербург,1033
1825,2025-09-25,97,1,1371,Доставлен,Уфа,2261
1826,2025-11-18,7,1,4629,Отменен,Самара,4948
1827,2025-12-12,17,1,2757,Доставлен,Волгоград,1128
1828,2025-09-19,10,2,3580,Отменен,Краснодар,5047
1829,2025-10-13,70,2,2463,Доставлен,Красноярск,7841
1830,2025-11-22,1,1,4743,Доставлен,Челябинск,9740
1831,2025-11-21,19,3,3490,Доставлен,Москва,4861
1832,2025-09-03,34,3,3781,Отменен,Нижний Новгород,5165
1833,2025-08-30,36,2,5577,Доставлен,Ростов-на-Дону,6144
1834,2025-10-06,76,1,1917,Отменен,Ростов-на-Дону,2419
1835,2025-10-20,30,3,3795,Доставлен,Воронеж,3329
1836,2025-11-30,89,2,1908,Доставлен,Уфа,1556
1837,2025-12-07,16,1,5989,Доставлен,Краснодар,4289
1838,2025-09-30,79,1,3807,Доставлен,Екатеринбург,4092
1839,2025-11-19,14,2,1969,Доставлен,Красноярск,8111
1840,2026-01-13,23,1,816,Доставлен,Самара,2730
1841,2025-11-19,4,1,2644,Доставлен,Воронеж,7343
1842,2025-11-12,9,2,694,Доставлен,Челябинск,9191
1843,2025-11-18,67,1,4938,Доставлен,Уфа,7264
1844,2025-08-21,33,2,770,Доставлен,Волгоград,5600
1845,2025-08-21,22,3,4154,Доставлен,Екатеринбург,9671
1846,2025-09-17,91,1,3291,Доставлен,Волгоград,9578
1847,2025-11-20,60,3,3410,Доставлен,Красноярск,8102
1848,2025-11-24,35,3,2770,Доставлен,Екатеринбург,5898
1849,2025-11-16,1,3,4743,Доставлен,Новосибирск,9717
1850,2025-11-21,11,2,3409,Доставлен,Екатеринбург,2114
1851,2025-11-17,9,1,694,Доставлен,Челябинск,5191
1852,2025-11-05,28,2,2911,Доставлен,Нижний Новгород,5242
1853,2025-09-10,8,3,5626,Доставлен,Казань,8731
1854,2025-10-22,4,3,2644,Отменен,Пермь,5931
1855,2025-12-25,88,1,3319,Доставлен,Ростов-на-Дону,2681
1856,2026-01-28,42,1,3993,Доставлен,Новосибирск,8627
1857,2025-09-13,77,1,3004,Отменен,Челябинск,6950
1858,2025-11-25,16,2,5989,Доставлен,Ростов-на-Дону,9982
1859,2026-01-08,58,1,684,Доставлен,Казань,1207
1860,2025-12-22,11,1,3409,Отменен,Самара,7929
1861,2026-01-26,58,3,684,Отменен,Красноярск,2847
1862,2025-11-19,43,1,3301,Доставлен,Челябинск,5184
1863,2025-11-09,27,1,3097,Возврат,Уфа,7148
1864,2026-01-04,87,3,2462,Доставлен,Нижний Новгород,1679
1865,2025-11-30,17,2,2757,Доставлен,Москва,6912
1866,2025-12-26,12,3,5511,Возврат,Воронеж,1750
1867,2025-11-21,50,3,5554,Доставлен,Санкт-Петербург,3127
1868,2025-11-28,14,3,1969,Отменен,Нижний Новгород,2247
1869,2025-11-17,59,1,4266,Доставлен,Новосибирск,1232
1870,2026-01-15,28,1,2911,Доставлен,Волгоград,3568
1871,2025-11-28,5,3,3186,Доставлен,Волгоград,5244
1872,2025-09-30,46,3,2061,Доставлен,Казань,5707
1873,2025-11-16,24,2,4870,Доставлен,Красноярск,3946
1874,2025-09-13,60,3,3410,Доставлен,Санкт-Петербург,6358
1875,2025-11-12,52,2,723,Доставлен,Уфа,9145
1876,2025-10-16,45,3,2155,Доставлен,Краснодар,3988
1877,2025-11-06,13,1,1993,Доставлен,Воронеж,5588
1878,2026-01-29,69,2,4756,Доставлен,Ростов-на-Дону,6330
1879,2025-12-01,62,3,2426,Отменен,Пермь,3321
1880,2026-01-31,1,2,4743,Доставлен,Челябинск,8876
1881,2025-12-25,33,1,770,Доставлен,Казань,7523
1882,2026-01-10,30,3,3795,Доставлен,Москва,5839
1883,2025-08-24,92,3,4269,Доставлен,Новосибирск,2559
1884,2025-11-27,31,1,5286,Доставлен,Волгоград,3582
1885,2025-08-19,38,2,3084,Доставлен,Самара,9241
1886,2025-10-07,17,2,2757,Доставлен,Волгоград,8400
1887,2025-09-30,25,2,4536,Доставлен,Новосибирск,5720
1888,2025-08-20,39,1,2332,Доставлен,Пермь,7147
1889,2026-01-27,63,2,3751,Доставлен,Новосибирск,5188
1890,2025-11-09,11,1,3409,Доставлен,Нижний Новгород,7662
1891,2025-11-14,10,1,3580,Доставлен,Ростов-на-Дону,9604
1892,2025-08-19,28,3,2911,Доставлен,Москва,3327
1893,2025-10-14,87,3,2462,Доставлен,Новосибирск,4565
1894,2025-11-01,12,1,5511,Доставлен,Екатеринбург,8687
1895,2026-01-22,84,2,4813,Доставлен,Санкт-Петербург,9234
1896,2025-10-21,66,2,2934,Доставлен,Нижний Новгород,5377
1897,2025-11-20,93,3,1449,Доставлен,Пермь,5216
1898,2025-10-08,30,3,3795,Доставлен,Новосибирск,1616
1899,2025-11-15,5,1,3186,Отменен,Воронеж,5436
1900,2025-11-15,12,2,5511,Доставлен,Краснодар,4616
1901,2025-09-03,54,3,1567,Отменен,Челябинск,3340
1902,2025-10-28,87,2,2462,Доставлен,Казань,9798
1903,2026-02-09,15,3,5893,Доставлен,Нижний Новгород,1682
1904,2025-11-28,32,3,4635,Доставлен,Уфа,9309
1905,2025-10-02,2,3,4096,Возврат,Екатеринбург,2308
1906,2025-09-25,91,3,3291,Доставлен,Казань,3170
1907,2025-11-02,95,2,4280,Доставлен,Москва,7205
1908,2025-09-12,73,3,3578,Доставлен,Уфа,5690
1909,2025-11-24,79,1,3807,Доставлен,Волгоград,8916
1910,2025-09-21,40,2,636,Доставлен,Новосибирск,3094
1911,2025-08-30,26,2,5521,Доставлен,Пермь,3004
1912,2025-10-15,91,3,3291,Доставлен,Пермь,6281
1913,2025-10-15,82,3,1050,Доставлен,Волгоград,6899
1914,2026-01-25,14,3,1969,Доставлен,Ростов-на-Дону,7527
1915,2025-10-27,81,2,3800,Доставлен,Краснодар,7125
1916,2025-11-15,15,3,5893,Доставлен,Москва,3273
1917,2025-12-26,9,3,694,Доставлен,Екатеринбург,7414
1918,2025-11-12,19,2,3490,Доставлен,Волгоград,8502
1919,2026-02-03,29,3,1382,Доставлен,Казань,3541
1920,2025-11-21,73,2,3578,Доставлен,Воронеж,8130
1921,2025-11-22,73,2,3578,Доставлен,Самара,7753
1922,2025-10-20,11,3,3409,Доставлен,Новосибирск,9944
1923,2025-11-27,79,1,3807,Доставлен,Казань,5505
1924,2025-08-25,45,2,2155,Доставлен,Казань,6249
1925,2025-12-18,4,1,2644,Доставлен,Санкт-Петербург,4081
1926,2025-11-06,8,1,5626,Доставлен,Красноярск,3328
1927,2025-11-22,16,2,5989,Доставлен,Нижний Новгород,1218
1928,2026-02-05,99,1,4465,Доставлен,Пермь,6326
1929,2025-11-19,6,1,4057,Доставлен,Уфа,1413
1930,2025-10-07,33,1,770,Доставлен,Казань,6243
1931,2025-11-07,73,2,3578,Доставлен,Краснодар,9799
1932,2025-12-23,64,1,3932,Доставлен,Пермь,9952
1933,2026-01-28,89,1,1908,Доставлен,Нижний Новгород,6589
1934,2026-01-31,4,3,2644,Отменен,Санкт-Петербург,7203
1935,2025-12-20,21,1,2757,Доставлен,Уфа,8537
1936,2025-11-06,53,2,4176,Доставлен,Ростов-на-Дону,8092
1937,2026-01-10,4,2,2644,Доставлен,Нижний Новгород,2057
1938,2026-01-19,13,3,1993,Доставлен,Санкт-Петербург,9141
1939,2025-11-07,51,2,4443,Доставлен,Новосибирск,7620
1940,2025-11-09,10,1,3580,Доставлен,Санкт-Петербург,7685
1941,2026-01-08,73,3,3578,Доставлен,Уфа,1449
1942,2026-01-02,93,2,1449,Доставлен,Новосибирск,2214
1943,2026-01-24,17,1,2757,Доставлен,Санкт-Петербург,3081
1944,2025-11-13,26,3,5521,Доставлен,Москва,6504
1945,2026-01-09,86,1,3764,Отменен,Казань,5660
1946,2025-11-11,2,2,4096,Отменен,Екатеринбург,9321
1947,2025-10-15,88,1,3319,Доставлен,Казань,5467
1948,2025-12-18,5,1,3186,Доставлен,Челябинск,8246
1949,2025-09-13,20,2,2616,Доставлен,Самара,8440
1950,2025-11-13,76,3,1917,Возврат,Нижний Новгород,4030
1951,2025-11-30,9,3,694,Доставлен,Казань,6863
1952,2025-11-28,2,3,4096,Доставлен,Пермь,1160
1953,2025-11-28,14,3,1969,Доставлен,Краснодар,4873
1954,2025-08-29,9,3,694,Отменен,Екатеринбург,1647
1955,2025-11-05,12,2,5511,Доставлен,Екатеринбург,9771
1956,2025-11-04,20,3,2616,Доставлен,Уфа,6163
1957,2026-01-12,77,1,3004,Доставлен,Ростов-на-Дону,7088
1958,2025-11-28,76,1,1917,Доставлен,Красноярск,1719
1959,2025-11-18,44,3,3084,Доставлен,Нижний Новгород,2981
1960,2026-01-17,11,3,3409,Доставлен,Самара,5721
1961,2025-11-29,20,3,2616,Доставлен,Ростов-на-Дону,6351
1962,2025-11-20,38,1,3084,Доставлен,Санкт-Петербург,5444
1963,2026-01-17,14,1,1969,Доставлен,Краснодар,5269
1964,2025-09-15,48,2,4238,Доставлен,Воронеж,6216
1965,2026-01-14,72,2,2197,Доставлен,Волгоград,8050
1966,2025-09-14,12,1,5511,Доставлен,Красноярск,3072
1967,2025-11-01,13,1,1993,Доставлен,Новосибирск,4305
1968,2025-08-21,69,1,4756,Доставлен,Екатеринбург,8287
1969,2025-12-12,10,1,3580,Доставлен,Уфа,2260
1970,2025-12-20,56,1,2134,Отменен,Красноярск,8820
1971,2026-01-27,34,1,3781,Доставлен,Москва,3291
1972,2025-11-26,13,3,1993,Доставлен,Волгоград,8669
1973,2025-12-03,2,2,4096,Доставлен,Челябинск,8586
1974,2026-02-03,5,1,3186,Доставлен,Краснодар,5044
1975,2025-11-08,79,1,3807,Доставлен,Самара,3604
1976,2025-11-15,11,2,3409,Доставлен,Воронеж,2461
1977,2026-02-01,73,2,3578,Отменен,Краснодар,9508
1978,2026-01-31,13,1,1993,Отменен,Уфа,4610
1979,2025-11-01,65,2,5674,Доставлен,Пермь,1226
1980,2025-11-06,5,1,3186,Доставлен,Краснодар,6349
1981,2025-11-03,41,3,682,Доставлен,Нижний Новгород,3815
1982,2025-11-30,92,2,4269,Доставлен,Москва,5634
1983,2025-11-08,95,2,4280,Доставлен,Москва,7176
1984,2025-09-28,29,2,1382,Доставлен,Краснодар,2345
1985,2025-11-05,11,3,3409,Доставлен,Ростов-на-Дону,4124
1986,2026-01-30,74,3,2026,Доставлен,Екатеринбург,1603
1987,2025-10-30,8,1,5626,Доставлен,Челябинск,9637
1988,2025-11-16,19,3,3490,Доставлен,Красноярск,8852
1989,2026-01-25,3,1,889,Доставлен,Волгоград,6547
1990,2025-09-01,59,3,4266,Доставлен,Пермь,6770
1991,2025-08-27,21,1,2757,Доставлен,Москва,6609
1992,2026-02-02,84,2,4813,Доставлен,Новосибирск,6795
1993,2025-11-20,51,2,4443,Доставлен,Воронеж,9938
1994,2026-01-25,7,2,4629,Доставлен,Пермь,3646
1995,2025-10-09,45,3,2155,Доставлен,Краснодар,4211
1996,2025-11-21,48,2,4238,Доставлен,Челябинск,9109
1997,2025-10-06,64,2,3932,Доставлен,Красноярск,3727
1998,2026-01-12,7,3,4629,Доставлен,Краснодар,1457
1999,2025-11-30,6,3,4057,Доставлен,Воронеж,9006
2000,2025-11-23,25,2,4536,Доставлен,Самара,5639
2001,2025-10-29,49,1,3595,Доставлен,Ростов-на-Дону,1346
2002,2026-01-11,10,1,3580,Доставлен,Новосибирск,8088
2003,2026-01-14,16,2,5989,Доставлен,Пермь,1214
2004,2025-11-13,13,2,1993,Доставлен,Нижний Новгород,3385
2005,2025-11-14,17,3,2757,Доставлен,Пермь,8194
2006,2025-10-24,50,3,5554,Доставлен,Уфа,2679
2007,2025-08-15,30,3,3795,Доставлен,Казань,8173
2008,2025-09-20,12,2,5511,Доставлен,Самара,8002
2009,2026-01-23,16,1,5989,Доставлен,Екатеринбург,7834
2010,2025-10-22,57,3,1833,Доставлен,Казань,2593
2011,2025-12-17,15,2,5893,Отменен,Краснодар,4782
2012,2025-09-26,91,3,3291,Возврат,Волгоград,4583
2013,2026-01-24,23,2,816,Доставлен,Новосибирск,1566
2014,2025-08-23,34,3,3781,Доставлен,Краснодар,1540
2015,2026-01-06,41,1,682,Отменен,Москва,5815
2016,2026-01-18,89,3,1908,Доставлен,Красноярск,1386
